true,pred
65.0,78.72784586421699
66.0,71.6701831032259
66.0,40.66016527948585
50.0,50.41306131801821
50.0,74.21393075786409
64.0,63.28787225551014
64.0,76.04633758522431
69.0,73.6925521218796
69.0,48.95206671212287
76.0,86.92356897838039
76.0,82.1902278256091
65.0,68.66405175336962
65.0,74.76332519026937
81.0,90.62660190818212
81.0,73.6280497350196
42.0,39.51479304150399
42.0,56.6073786718631
57.0,61.30269552721404
57.0,23.829169683583075
74.0,80.7436353090979
74.0,21.61392619503954
50.0,44.071941603239566
50.0,79.05545032682306
66.0,73.34899423415163
66.0,67.83576276756816
73.0,83.87223547534057
73.0,68.84307531302665
54.0,52.14302832028625
54.0,68.73474353596117
67.0,76.30693076559459
67.0,71.44693612426454
59.0,61.682463523918955
59.0,78.70616258205922
74.0,80.19236973993742
74.0,77.45676629549274
39.0,28.33754982319033
39.0,32.30575406571933
49.0,50.55691815166347
49.0,66.86396590574748
53.0,50.17331739372918
53.0,62.129659540671696
78.0,84.24862072381768
78.0,70.17289680207074
34.0,28.18090801130046
34.0,34.05998314950796
61.0,67.9677706123166
61.0,40.10770553879445
62.0,66.71036977286434
62.0,79.44395626326491
66.0,69.27465878375847
66.0,49.017740146455935
38.0,36.5694546296416
38.0,83.78439758746453
67.0,73.59767576720657
67.0,79.76913336961013
63.0,67.84404979491501
63.0,77.28385453326757
59.0,58.72802501558601
59.0,45.12653015281819
35.0,27.665539618662876
35.0,29.366521912900566
61.0,66.64785874523176
61.0,60.03933295327761
65.0,71.56691699663423
65.0,70.01649558634767
76.0,86.86717666873466
76.0,65.2605210501925
74.0,80.35291928676378
74.0,84.99185567524262
70.0,76.2205144712334
70.0,80.80939251556384
56.0,58.89475188820626
56.0,50.714825237921275
65.0,65.91446378997608
65.0,71.8655355192194
50.0,50.753095569149366
50.0,79.06180844941588
57.0,60.43599198240469
57.0,44.39395095631744
58.0,58.85334052719111
58.0,27.889353001307654
43.0,45.042240118530856
43.0,51.31448236723355
